leftShoulder_x,leftShoulder_y,rightShoulder_x,rightShoulder_y,leftWrist_x,leftWrist_y,rightWrist_x,rightWrist_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,label
295.6962453,153.4497205,246.9135833,148.3919474,376.6359138,149.5990343,166.5418503,145.8811301,285.1584523,231.0255432,251.8446704,230.5616418,1
276.9549271,151.3959697,228.3407492,146.1771636,357.4291394,148.1389937,145.0236359,140.5510777,269.3471256,227.5725107,239.8130439,228.4355856,1
276.9406952,151.2417023,228.3625589,147.6118631,353.1892624,148.2994965,142.0648454,142.0327878,269.8504619,227.8931192,239.670146,227.3986715,1
277.0009822,149.1776235,228.9869365,144.5361197,352.2960529,144.9438303,151.3093169,140.1382325,271.1099658,225.5920307,239.6067779,226.8589173,1
279.3309197,148.8801908,229.9314034,145.9397777,352.9091342,145.3025679,147.171412,139.1626865,272.3076968,226.9201802,239.2637907,228.9117677,1
280.5195379,147.2986017,231.9148667,146.0077365,349.6400121,146.3677176,146.1918671,138.7202921,273.9078901,224.9259313,237.6760329,226.2085455,1
279.9800705,147.4350232,231.1173676,145.7149593,359.0129371,145.0305779,139.9825447,136.9944497,272.7806031,224.1630551,238.1071658,225.2176894,1
279.6232366,149.3866185,229.7341471,145.9211964,351.4516043,139.6632258,145.1530411,130.102508,269.3398122,227.7904722,239.282645,229.4096471,1
274.0353931,134.7782295,228.5215887,135.4642566,281.2794049,65.37977126,220.6520199,61.80597543,268.2734832,228.3077253,236.542611,225.4125622,0
271.1538395,135.5909574,234.3455198,133.3244262,272.5874644,63.50643585,233.2451935,61.75378553,269.3704894,229.6158218,239.1100717,227.0724834,0
273.2104935,132.6823038,235.043934,132.7573277,274.0140286,60.93055999,234.9268938,63.23217577,269.1513348,227.2379555,241.2684431,226.1777093,0
275.4254068,130.6911364,235.6711776,132.4490602,274.5095068,59.860685,233.4398782,58.32785802,269.0849287,224.8690839,239.1467382,224.0037175,0
274.0826429,132.2393763,237.813355,131.5359968,279.5395905,64.21898777,234.2150956,59.46030437,268.685072,228.8547587,238.10251,224.9529026,0
277.7079496,136.2847868,238.7672764,130.9389394,276.3043406,64.48271415,234.1999361,60.89398342,270.2682211,228.9786988,241.3998558,227.0903962,0
275.3761241,135.7395932,237.0858707,134.1523185,275.8902619,63.72316808,233.6138275,62.17090308,268.0246067,230.7487046,239.8732498,226.9418964,0
273.3183074,136.3748192,237.5516441,133.2968695,273.9678714,65.14076007,230.3325266,61.25294272,267.55747,230.378105,239.4507511,227.536034,0
272.3208744,133.6881771,235.0622966,132.5699291,274.6597883,67.09363167,230.9494602,61.9565371,269.4229565,225.1874712,239.1077335,226.6664601,0
273.0567915,133.9637121,230.9903914,135.5526553,275.6646497,66.81247707,229.6520389,62.50298595,267.6027203,228.2197089,236.600957,225.7578911,0
268.9911819,133.0345099,233.3941291,133.4608572,272.3331802,65.47024588,228.2331335,61.55777655,268.120999,227.8608814,238.2682771,225.2565993,0
271.6889349,133.3594621,231.9578063,133.1926116,276.2154674,62.60781697,229.5148399,59.05871885,267.7434178,224.1002244,236.2197929,224.141292,0
271.774547,149.4330684,227.4522721,147.5043626,350.7410285,148.4563241,136.3644414,152.661784,265.5878327,227.4887193,234.8424226,228.4627025,1
269.7998606,151.1406227,219.718572,149.673313,287.8003007,235.5490796,209.0604205,231.5582858,264.1484202,227.8939965,229.0071345,226.2339083,5
269.5294498,154.4621428,221.6414412,151.2465534,279.4755335,240.9757025,211.0227077,232.5672656,263.1384976,231.3088051,231.7589088,231.7896282,5
272.1498539,153.9151399,223.5618883,151.5602483,285.8488197,239.5815634,214.9515696,234.7730221,264.9013704,233.5229585,234.081148,231.2839281,5
274.6527032,153.9871521,222.8083346,152.383093,285.5743534,239.6959559,216.0311581,233.8377713,265.4784178,234.094393,233.1732819,231.6996694,5
272.9991755,151.3958613,221.7617427,150.3820473,282.9168701,238.3855987,216.7677633,231.4839389,266.0256698,230.4970972,234.2065883,228.6123428,5
273.5178215,150.9754862,219.4853676,150.2790152,283.1756833,239.7440569,216.176994,229.1831871,264.0122713,230.0392432,233.7265747,229.7745085,5
271.65278,153.9663349,220.2753833,149.6659966,282.2616736,242.0043516,215.1245064,230.4084313,264.9497593,229.2881675,232.2206776,228.8910986,5
271.5320393,151.3116274,220.5746677,151.5421231,283.2632654,239.3761417,215.7749363,232.6505917,263.5506301,230.1624233,232.2442465,230.3279046,5
271.6739538,152.3463834,221.460659,151.1419549,284.0434605,239.0995024,215.9590783,233.9602544,265.6396075,230.768237,232.6547299,232.0334478,5
271.1298832,151.6262304,217.4185542,152.540313,280.9483499,237.8066491,214.4484215,233.1853153,263.4715466,230.278396,231.2331681,230.6605769,5
267.7433471,152.2899366,217.1690332,151.5889108,278.6043405,237.2079387,213.4462081,230.5745064,262.359974,230.2387849,231.990408,230.0126641,5
268.1016524,150.9278565,217.3129586,150.1601815,281.3967794,237.5032563,211.0409907,233.5140598,263.5676331,227.92733,229.9417958,227.0687589,5
271.1609996,152.5237968,220.7996059,150.1562169,291.0637984,233.957776,215.6847474,231.9758316,269.298655,227.9294653,233.780623,229.4797914,5
285.7262952,151.9525609,237.6214069,151.1979012,300.8021931,231.0467726,228.6425931,232.6527239,284.6346183,225.7865444,246.8641303,228.9974014,5
319.6540064,155.3709707,270.9073382,155.7192543,331.8366014,237.4004037,256.8672618,243.104937,314.6318119,235.9811222,281.3062449,236.3225536,5
349.6585166,153.9359322,301.4793128,152.2187861,362.6792457,235.8430413,289.0178216,234.7589563,340.9058362,234.2319492,309.5072002,233.0513843,5
355.6699505,158.502501,307.9983236,154.4169346,366.6349226,239.4027897,298.9301234,235.7103441,348.3119482,238.0644741,315.5865322,234.931659,5
353.8501965,159.3302277,307.7773599,154.6206159,367.8529278,240.825765,297.2405357,234.6095231,348.7849,234.7400819,315.4237504,234.9313,5
357.8175008,156.6494674,309.5779086,155.4597299,369.3820041,240.6523239,303.0010596,238.5467837,350.6451809,237.4935065,318.2599812,236.7635915,5
362.1150152,158.6626689,315.2853061,155.6087104,370.253985,240.1842571,304.401384,239.3838733,354.1971746,237.1252757,319.7485699,236.7687788,5
366.2731635,160.3875176,317.1424352,155.669849,377.7994743,242.2340609,303.686157,240.3509218,358.8246757,240.0405994,325.1747828,237.9188399,5
366.7196308,157.7123711,318.8564017,155.0518069,373.9517763,243.3747857,305.5627128,240.3691424,358.5259202,236.773392,329.2081706,236.4439481,5
366.4340063,156.6893734,321.4132126,153.3751044,387.1688761,233.4781587,299.4343556,234.1534337,358.7540449,233.5598724,326.6873856,233.2399126,5
367.5784427,153.1071367,322.4574326,149.7890111,454.1613692,160.9457675,244.585282,154.3643066,363.7082934,231.4238978,331.1529363,227.6305907,1
366.8610812,148.9119011,320.9845684,145.5727837,446.8278998,141.6752183,242.8748735,138.1183006,358.8452148,229.7056678,324.3397259,226.7679119,1
365.2014537,149.1785537,316.5061789,146.8751128,446.032279,137.3928681,238.6812684,135.0717034,356.938979,231.1335493,325.5022837,230.7205129,1
365.7274595,149.1984539,316.6665432,146.9478508,446.0807022,138.5641183,236.4941565,136.1650018,357.7115036,233.1171506,324.6899077,230.3476833,1
364.4588257,150.6323303,314.7642712,146.9949994,447.6650398,142.1460355,237.5132175,137.5357013,356.2056215,233.203372,325.7423244,230.2753663,1
362.8036692,148.540271,314.6222628,146.7335695,448.6678233,140.7124459,242.0186804,139.0732653,356.0971103,230.3509839,324.5248129,229.4917272,1
360.0804681,147.8347628,314.5475183,144.9497468,446.8912452,142.5815233,236.7698035,139.3529678,353.8783966,229.1213887,324.0585776,227.6742063,1
361.0539976,149.5238687,314.1015133,146.1532616,439.2062653,143.0409516,227.8688143,136.4922695,354.0056756,230.3759117,325.4746491,229.897255,1
361.505194,149.5406997,313.7885592,146.5486539,447.7527338,141.1493731,228.76078,136.3466833,354.2871262,231.0130094,318.9032146,231.8364355,1
363.0274763,151.0838353,315.8479393,146.7058701,447.9499111,142.3540331,238.8281935,136.7929059,355.609317,231.7122599,324.4290301,229.20816,1
360.9714695,151.6969278,316.2094637,148.1830796,446.4407209,144.0262908,238.2345634,139.3361335,356.0068159,230.8528932,324.7889408,229.4922265,1
361.9355772,154.2360149,315.4692109,151.033266,447.6321618,147.435636,232.9895318,142.2475085,357.3939027,235.1460724,325.044925,233.3330309,1
360.4871295,157.2053744,315.5576193,153.2785604,447.9232484,148.7495958,238.4035054,143.1901886,358.1198009,235.9042336,328.2755032,234.3208097,1
357.9909382,160.2324153,312.6239708,156.2121569,433.9322068,155.9906443,237.3836793,148.103157,351.3377687,239.9055289,316.0666352,238.792897,1
342.1179414,158.4850438,297.0433047,153.1192214,428.8354511,152.2770354,212.3989102,144.3862445,336.5777376,237.7171408,302.0462706,237.8403794,1
338.386972,155.9035047,292.2374939,154.7209489,421.4425645,151.8442865,207.3315083,143.4161073,333.2421769,237.1310827,303.8737437,239.0804709,1
342.6395757,144.8223291,295.4161701,144.1342653,361.1120384,228.9583067,288.6998316,226.9239096,339.7160592,224.1115381,303.5512014,224.2782286,5
346.4437471,168.1179506,300.5371725,168.5817392,361.395632,251.3940301,289.2918517,251.8453744,341.5803677,249.6247991,309.966758,245.9319136,5
354.150786,187.2623974,307.3456958,187.8352069,367.2364139,269.6755636,295.7437977,268.8756463,348.5779561,267.4812302,316.1966842,265.5182594,5
350.7255113,181.7726898,305.1543736,180.0138677,366.5926039,263.5468223,292.475156,262.5979808,345.0846296,260.659803,312.6995266,259.2739071,5
346.5776359,160.3542792,299.8249853,160.6387349,362.8449137,239.2757472,283.5588242,237.4470152,340.9994868,241.0865188,306.5809716,240.0071432,5
340.605908,154.613842,295.9372551,152.3659028,350.4891271,155.2602831,290.3443376,164.1150736,335.5848732,232.5465274,306.297162,230.0917123,2
340.5316552,150.1471725,299.243353,147.1985555,351.9815907,85.93469253,288.8267761,79.17996106,339.6977604,238.2459014,306.6781616,235.7819639,0
339.7502414,141.6071779,297.7775017,141.4891494,343.1672068,68.60493166,293.3232257,65.35181477,337.1059891,239.2454569,306.9464979,235.7246015,0
340.6013479,143.1243183,300.8304842,138.5952875,342.463862,64.68508924,292.6361295,61.58761539,338.4416235,236.607704,307.2298582,234.6769808,0
344.2896118,142.0753937,303.1689125,140.315033,346.6379387,68.31300135,295.813871,64.71124177,343.1643031,237.3017424,313.2084981,238.6263064,0
342.9270311,148.8299125,302.8335301,147.9782659,345.5919446,73.93602464,294.4856887,72.69094326,342.6716541,245.4798266,309.9137582,243.4833251,0
339.8370771,149.8982216,297.7055005,149.9326787,343.0612322,77.76728422,290.8978185,76.09281834,338.4536573,246.6497011,306.2791874,243.3704926,0
334.1898007,151.4173863,293.873103,149.5274776,337.0715293,75.72739615,286.4227148,76.84674059,335.1706752,245.8126657,304.3851942,247.7932813,0
334.2520334,152.5894791,291.2626216,154.5772941,335.1007533,76.21268952,285.8382525,84.1458646,333.7599474,250.7284004,300.0191658,248.6386334,0
333.4990576,160.3867674,292.6458005,156.4191455,333.4931914,84.61073232,283.7922449,82.32056438,329.5252663,253.6848415,297.7677221,251.7905202,0
328.1464255,156.7631829,284.9057561,155.718919,329.7217337,83.39947658,278.112744,83.93411939,327.7620052,252.1307941,295.4097474,251.5508761,0
333.0365038,170.5269518,290.806987,165.06201,331.5437922,90.85059942,284.5467895,95.96422611,330.9744792,263.0127098,296.7687622,259.4718043,0
332.8963616,175.8052405,296.4679015,173.1504638,334.0597115,96.7007814,288.5965366,101.5737901,332.9218209,267.0746286,299.6642864,264.8944147,0
333.2561434,175.0518268,293.8984273,173.2132616,333.1735254,96.28845925,284.9740574,99.20180081,332.0882222,267.7207235,297.4708415,265.0838204,0
331.4912488,175.2584219,287.992761,168.4909754,328.1560614,95.81801271,285.0077404,95.17347662,330.4910136,264.1453589,295.4554399,263.6840227,0
327.8204541,166.8513037,289.1936735,164.3647111,329.4404262,92.59843354,283.2516301,91.51092303,325.9568722,259.3328637,291.8655169,259.2831776,0
326.668133,146.7444831,284.5266661,140.5205796,330.1316007,68.9376944,276.1530208,65.73021983,322.9319065,238.2450587,289.8444235,233.9530725,0
318.8774695,135.1308759,269.7393847,132.8052482,393.6111831,121.3044019,190.8478217,118.6954877,314.7100073,222.1776794,281.2848214,218.1871507,1
330.0034037,132.7176847,283.4839499,131.2738683,417.0346614,117.4988238,209.1142324,113.6965705,324.8345331,218.3450524,292.8023719,213.789989,1
335.3050666,133.471417,289.8286426,130.6090663,428.6719367,116.7811104,208.3694058,114.1571093,330.4531921,217.644979,294.6047583,216.878264,1
336.4245355,139.8053164,289.8057925,137.3869944,407.5580936,130.0426996,206.0103623,118.4296608,332.4810994,220.8855804,297.7609017,220.0586386,1
333.399745,143.2910403,287.5239223,140.7117327,405.0118686,133.2034711,198.937377,126.5110173,330.5157321,227.4077804,293.7684475,227.3267239,1
329.2551083,147.6407479,285.1652732,144.3823218,401.6572848,139.1268681,198.5578366,128.48458,325.7759798,232.4757634,295.0117242,231.9360589,1
325.3769985,152.0406775,279.5665665,150.1682102,408.9711623,139.2372106,191.2572037,135.2825004,323.2049252,236.4996318,288.1055203,235.1923834,1
317.956907,152.5169084,270.7873767,152.5832759,402.1557704,141.701726,194.6728492,137.8243569,315.6604341,238.0558433,281.3002083,235.9646661,1
312.2085668,149.898795,265.1239197,151.0308731,380.028107,141.4739169,186.9705253,137.6763632,308.9813484,237.1616937,278.3148678,235.8862279,1
316.2768728,149.2770963,269.6130622,150.5427127,398.0915801,138.5862396,190.7474637,137.1168347,311.3634244,235.6757677,279.6972027,233.8974722,1
320.1971937,150.9434504,272.8684045,149.5489687,402.995025,141.9688282,189.8057472,135.0132693,314.6558596,230.932923,282.7567309,234.034209,1
322.2399791,152.4922953,275.8261002,152.2004826,403.2179615,143.2305533,197.5307635,137.7223733,315.5567244,239.3168366,285.3586985,237.7014331,1
325.9502463,149.7491141,278.3880962,148.113169,409.9418527,142.3539552,201.6467655,131.9185121,321.7457973,234.4004666,287.9392203,231.5793434,1
313.115581,142.5988044,265.0650531,143.5361682,384.1572108,137.7166646,188.5205223,128.7629946,308.7932221,226.4982295,276.7680361,226.3703083,1
290.6256272,149.7161652,242.5256618,145.7435627,369.1672047,141.436165,160.696333,129.1901849,283.2077659,232.0092326,250.49272,231.5076315,1
273.5313548,146.3234783,226.1757415,146.1034634,351.6669347,141.0513488,141.2799439,134.1829577,269.0825435,234.451315,236.0475311,234.2466699,1
270.970377,151.4791922,222.4095339,150.6275853,351.1261852,142.2200857,133.4555377,134.863163,264.4134714,234.7524627,232.5715091,233.4706109,1
269.2661839,150.1399857,218.7115493,148.9530848,350.7120363,140.7546763,133.6140808,138.2183573,265.368965,234.5828113,232.1678988,233.6922807,1
270.3260478,148.4017697,222.126568,147.2519356,340.5758392,141.4638449,141.7035587,134.3258186,266.1604497,230.6313751,234.3401488,230.2300574,1
271.728075,146.5166943,222.8086007,145.7917051,343.1299002,137.8807513,137.3156131,132.5817666,268.1144996,226.1564214,231.9041426,230.6293013,1
272.204288,139.8746218,223.9950894,141.0464349,352.4154157,135.9647556,142.687093,131.2358916,267.7124683,226.7736986,236.1927427,225.3541072,1
268.6582679,141.8261288,220.6643171,142.4294383,345.5654753,135.4725936,140.7634987,132.7064772,264.0360601,226.6669001,233.5368407,226.9586449,1
270.5215295,143.2782326,220.7237535,142.1083532,343.5234998,136.9888854,135.266121,128.9911509,266.9664202,226.6934129,233.2718448,224.2233173,1
269.2081966,141.0560285,218.6344705,139.1964332,341.7523425,118.5981534,133.3686894,109.703805,263.69615,221.9987891,228.1987081,223.0749896,1
277.2877032,150.4359812,227.0233742,146.655437,285.887133,143.6505827,226.1201465,143.9800143,270.3625127,230.9914848,238.3507563,231.1503438,2
275.4284369,156.3508489,223.2912972,155.5706016,274.279359,151.0170667,199.5538402,145.3517777,266.6546134,240.8501973,234.5889808,239.2092926,2
269.261142,158.0792486,217.4487208,156.2967416,267.2236486,154.6650957,217.5061479,153.7772127,260.8587924,242.9568073,227.9883622,242.9342893,2
267.8342249,157.8604441,214.5238467,155.629431,280.4469092,154.9030593,198.0901473,152.1990072,260.3017503,243.3572829,227.9580925,242.4159213,2
267.0234157,156.8054849,215.3653161,156.4011765,266.4906473,155.0505463,209.7711982,153.5822466,261.2686774,242.2369382,225.659804,240.831497,2
267.4417678,156.5143032,215.2636468,155.5218396,277.5948711,155.0309768,206.8151325,151.0733832,260.2717308,241.8784468,227.6526891,237.9994786,2
267.6991212,157.1691061,217.0557422,154.6814229,266.738637,154.0107354,217.1626617,151.6045362,260.8371909,241.0231734,226.8209747,238.3391473,2
267.4421429,161.8787253,216.9809929,154.839808,274.0803747,155.0543595,217.8544021,153.3341977,262.8692446,237.6806624,228.7548934,239.7667331,2
266.5563656,157.4404997,215.0421345,154.6669973,282.383125,159.3751848,204.1401352,151.8035831,261.122733,243.4117886,228.557961,241.9873752,2
261.8918382,154.0872684,213.3094457,151.6576484,278.765119,156.530892,200.3153377,142.2050245,257.007076,234.1108805,225.2266492,235.2590094,2
257.6723419,150.0696033,206.3964747,149.309988,268.9626853,151.9883483,208.4927026,147.5697327,252.906141,232.8669191,217.8756675,232.9227946,2
260.4447968,151.1279582,211.1109748,150.9265742,271.8237382,154.4766684,211.7329433,147.4332165,255.8555707,229.2087558,221.7811486,235.0061513,2
271.9951325,157.4611211,222.7129635,151.9427466,289.8516008,154.5253892,224.0891626,149.0905155,269.2812218,233.2518763,233.372796,236.9177842,2
305.8713666,160.6858648,255.8165038,156.2987251,317.8150533,165.5747499,256.2326378,160.4567525,303.6652952,242.0279785,269.0119623,243.2886454,2
332.3964752,161.0233881,288.9727716,160.7835604,341.6076704,170.78192,284.7745661,175.4894339,330.2704123,237.077567,299.1902051,239.9162418,2
345.1992494,164.1574771,297.0653535,162.0624325,352.9163186,239.1578619,291.6000024,240.66964,340.1208149,244.47805,310.9283891,244.5450392,5
347.9173547,163.8892771,299.4717643,162.4933886,351.0662143,248.4221896,291.9211586,244.4594137,338.8028232,249.4723921,306.7391642,245.027329,5
346.3900527,165.600608,298.9827898,163.7747786,350.3276469,246.3576996,289.3140386,245.5277015,340.6263856,249.3513531,306.2458027,246.7650067,5
345.8762874,164.5985872,296.8221954,163.3257031,347.5361467,246.8088311,292.2966806,241.7861038,336.8209318,248.6856626,307.5172827,247.403046,5
341.9790259,164.6067621,292.7835743,164.5828469,348.6661102,246.3404469,290.8558324,244.2776047,334.6902729,247.0067226,303.3673293,245.7861938,5
341.3232084,166.4385081,293.9323577,164.483404,348.7883345,249.9570654,289.8798572,249.7842843,332.3590892,247.450254,301.7141921,247.7483953,5
339.1586284,167.6545933,291.481263,167.7691929,346.2688279,251.8487268,287.0687271,249.1112611,332.3874558,250.9805515,300.5320478,248.8361599,5
337.9383724,168.7893286,289.6464435,168.1891389,345.0737407,253.6023314,285.243355,249.877684,335.1998154,249.7213246,300.7343104,249.1084044,5
337.2868947,170.0276549,289.8513365,169.1862637,347.0289233,252.8131304,284.4809928,252.2100582,334.8988485,250.5277993,300.9271564,250.184482,5
337.825834,169.9512944,290.536392,170.4274029,347.5747165,251.6700156,287.6862729,252.3995902,336.2398149,250.7838102,301.7566395,251.6347354,5
335.87002,170.7168727,288.1441648,170.6433227,345.1149708,253.3131535,284.487658,253.5838805,334.3115234,250.3637359,306.7333493,250.7347236,5
337.2061671,166.6273678,288.7737005,166.5577751,348.3587261,252.0359038,289.2193816,251.0344011,334.5026609,248.7867514,303.2643993,249.6862833,5
340.0331843,166.3118302,291.8713234,168.0833829,348.540228,242.5581948,289.0233172,245.4534702,338.5983691,244.7440455,306.3021957,247.1917005,5
359.4996344,166.2119528,309.9723732,167.1411823,369.4347911,247.9851869,308.4185772,245.7420985,353.3284409,245.1728586,322.4997192,246.9183425,5
387.5715024,169.2435986,340.4221251,167.5946584,404.1663176,247.8558798,336.2906578,248.1294841,386.1618028,246.2172078,354.0423482,246.7358811,5
407.2332173,168.1802357,358.0476975,166.4391524,418.3313798,249.917988,354.0245846,247.5918111,400.5627962,248.8467349,368.0459337,248.3763324,5
408.9259268,167.2401488,360.3789145,166.3377374,420.355941,250.7289551,355.8565339,252.3544028,404.5108731,248.4207657,378.2578619,250.2586774,5
407.4263634,171.1643695,359.2069055,168.7981808,415.3509331,252.7573277,358.7416826,250.3027553,403.6160756,248.5384928,371.4816654,249.6418462,5
406.4581887,169.7795394,358.0683231,168.222836,414.8101703,252.754014,354.0219904,252.6390485,402.1464338,250.6625266,368.4321934,250.2837036,5
407.6192519,168.1440535,359.3301927,167.7085768,418.8234259,251.3688908,361.1556655,250.6045005,404.6805499,250.186521,372.4419935,252.1822377,5
408.5255873,170.3135699,359.3124134,168.9503754,418.0992163,249.695091,361.8013278,252.0370575,405.6376467,250.6207229,372.4667152,255.0874919,5
407.4416492,169.8655489,360.1841555,167.9530005,420.8572691,248.5948613,355.1235904,251.271272,405.454009,250.9655411,374.6733867,250.7453712,5
411.0427533,172.1829015,361.5314936,168.9383939,490.5805224,176.034972,282.5631767,177.9797723,406.0342005,253.4579844,372.8648658,250.5429268,1
412.5882551,169.9562212,359.1731009,165.5223587,497.9156446,152.942461,282.0730432,160.1542447,405.8843798,253.4844001,374.3180396,252.7595691,1
412.3761835,173.5274278,361.1510941,169.0133273,483.397925,161.8210713,281.1563183,164.4035707,405.1674629,256.0894236,373.2084658,254.0012874,1
410.1723631,171.4486586,361.2614925,169.7952383,479.0314685,165.9698275,288.9317864,163.6405961,405.9863417,255.9520986,371.938264,251.9259079,1
413.3512948,171.5697871,362.1721081,167.1145425,492.0057213,163.5895585,289.0043999,162.3833337,405.6108879,254.9541051,373.0304456,253.1149998,1
414.3306584,172.0486228,362.2766798,168.5432791,494.8979874,165.4567368,287.8278003,161.3105119,406.0606084,256.1759054,373.1938897,253.7099876,1
431.3176102,162.2082624,380.2875484,157.7417285,507.3823188,152.7723349,298.2194001,151.6149252,423.5146733,246.551941,388.328598,245.0726602,1
441.0855127,159.8871272,388.0099049,154.9788077,520.6988159,152.029999,314.1936783,149.819524,429.6954041,244.0512397,397.1983745,241.9719146,1
441.3869299,161.8445281,388.9385369,155.5934787,518.6051596,156.1705261,305.2944662,153.3248559,431.7900929,243.9223524,402.6488212,241.6954095,1
446.3979268,159.2945367,396.3165351,151.3920143,530.409408,151.1902504,319.6810793,148.7627906,437.3607756,240.3333903,405.3151747,238.9670393,1
444.5053178,154.9150897,393.2785859,147.3121835,527.1812827,149.4466252,318.6703052,144.3963172,436.1138779,236.7424018,397.0020283,235.8309976,1
447.4661819,151.3865889,394.6446115,145.7589407,535.3750278,128.1704631,314.6613831,126.4024789,436.1477894,234.3566545,404.3731063,232.2891181,1
394.9198829,126.4303447,351.8119737,121.6735724,416.3826449,52.58244488,342.2484233,44.76832126,389.0406561,218.6379197,358.5277554,219.2881507,0
397.0670276,122.643951,357.6628409,121.7764095,398.099506,44.91720042,350.666191,40.11180983,389.961207,219.3644951,359.9040808,217.2181434,0
397.3966645,120.4731902,356.9787839,119.1546915,394.8541539,44.56272149,356.6620644,42.61114431,392.3804858,220.8055522,360.9962056,220.7094885,0
394.6486324,127.4262604,358.2314403,129.6391867,395.1090688,53.04908801,355.6506116,48.58147909,389.8216393,228.4764533,359.3522278,226.8873354,0
388.1180157,135.0875674,346.139778,135.539443,386.3264068,66.69266699,347.0263628,62.84844171,382.1458025,238.7830723,350.7914502,237.9563668,0
380.0282997,150.2205802,342.4681802,149.7170091,380.2358001,80.33834631,339.4684021,76.12458404,377.4870908,248.0837426,345.4160848,247.9202089,0
369.270188,164.3540693,334.1165371,162.5273237,368.0868323,92.69926737,331.0596031,91.50648766,368.1334842,259.3780024,336.5109002,261.0655095,0
361.0056031,172.2043776,324.910756,172.2705825,354.5164454,98.53179738,323.1518415,99.98713165,360.4636088,266.753947,328.14484,270.8504625,0
374.1035847,175.5064205,336.3096713,173.5153203,372.556486,101.9726646,338.0831143,103.7708136,369.7212535,273.1036725,336.8495651,273.1849866,0
368.8828677,184.5072708,330.4189538,181.7130252,368.8695749,114.3759721,333.7105528,112.2824316,363.8781907,279.7092282,332.1424191,276.9912107,0
360.1989944,179.5854074,322.3266879,184.4815334,358.7392827,108.6152365,322.4605865,106.3564147,358.2274181,276.7860319,323.703581,276.5569941,0
359.5845511,181.6309162,323.5425648,182.7864815,359.5268069,109.5984877,323.6049591,107.9606306,359.4472572,275.418267,326.5562085,278.3628311,0
358.2784321,178.545288,319.7044209,181.0923586,355.4908268,101.7943004,321.311875,106.7073762,358.4449775,271.6546647,326.292888,273.7409988,0
348.6146538,179.2282496,309.3036,180.2132501,344.3572757,106.9041415,308.9475842,104.4827677,345.7972705,275.5532994,315.3105097,274.5017525,0
338.1248407,178.6042596,298.2849796,173.9062597,335.4218619,103.1940865,299.6435682,103.597416,336.134146,272.3942801,306.3379567,271.3488447,0
343.1135077,166.8862921,305.8603251,169.3167253,340.9631598,89.37056721,306.3815626,92.66374036,343.7630295,263.0977029,311.2374242,264.325533,0
353.3100175,158.9474584,319.8763537,167.4097807,350.8080225,91.68463903,317.9192585,90.02838957,353.5885119,258.4786971,320.6824287,260.4235011,0
348.6450869,150.3519032,310.5635652,155.1145441,347.0288799,74.01608683,309.8918289,75.59409208,346.6088591,247.4649431,314.0752873,248.6060156,0
350.118757,151.4620952,310.5163338,144.6369724,349.1297245,73.24904041,312.0009291,73.99108693,348.0114419,244.2143336,318.1536181,244.4384398,0
361.1542037,153.5578331,321.2796874,150.2841096,359.9684835,79.04926034,325.0140911,78.1378548,356.1944222,249.6432279,326.5196896,249.0037338,0
361.4404839,158.7627193,321.6260479,158.0616092,362.5044547,81.75157769,328.2902684,85.01284093,357.7895137,257.1000136,329.0121224,252.8587316,0
359.0487247,164.6841377,316.5041198,158.3708117,359.9547106,88.92388277,316.2855691,90.28631134,354.5609599,257.6927464,323.1832216,255.5914742,0
332.4379216,172.1320596,289.1277179,171.7594906,421.860689,146.9491406,210.284312,145.0991943,325.568549,258.0535965,292.5512929,258.3090524,1
315.8239341,179.7165237,267.8963067,176.3682059,405.0227768,157.3701587,187.4025607,155.4528904,310.6750587,259.1385165,278.413099,260.7748136,1
309.4847331,184.4062154,263.3403683,182.1857988,394.9408403,167.671141,181.3260384,164.3606265,303.1687578,267.0011304,270.1133538,264.4357742,1
309.153128,184.3145438,260.9503926,181.8793686,393.7760475,167.7823776,178.8503831,165.0214907,301.7653161,266.4850085,270.683587,268.1780188,1
307.1945562,181.2637597,258.6254516,177.0307031,390.5797279,164.9780985,182.4854846,162.3957041,299.2770671,264.3479087,269.249311,263.2839677,1
304.298302,171.9883507,258.5721949,169.382702,393.3397589,152.7830996,169.4255271,151.521988,296.8716074,253.9831893,267.2372709,254.3516436,1
303.2065981,167.2008389,257.4166374,163.3480277,392.3572452,159.0314837,182.2347786,150.1726916,297.3018983,249.6126253,266.7078654,249.5647934,1
302.7343538,176.5203975,257.6065753,168.7960355,309.7872877,257.5401756,177.3655288,151.2865729,297.2578211,254.7671265,267.7510637,255.4828536,3
304.4961447,179.4867105,260.2919669,171.6998417,313.6426938,256.7338278,168.8402395,152.090252,298.4910976,255.9984402,268.8359948,257.0340801,3
304.3390736,178.5073757,260.1611839,172.0660197,314.0635047,255.2523478,181.2912484,159.2019416,297.7550199,256.5652571,269.6423938,257.2265124,3
303.0226547,176.2038646,258.4239855,171.3163109,312.1577128,256.0173478,169.5829978,155.2600471,296.9198555,254.9906018,268.9008234,255.4546338,3
303.688908,175.6685557,259.1551997,170.0865653,313.9899848,255.8372246,176.4956033,154.155162,296.7126455,255.3565333,268.9007655,253.3558426,3
303.3545722,177.8306773,257.6094159,169.7612834,313.4415758,253.4721445,176.2727971,152.7825518,294.9629129,255.5128581,264.8516036,254.2020279,3
